Time,P1,P2,x_e1,x_e2,xv,vx,current_x
5.000282049179077,0.1,-0.1,-0.10601605319976808,0.09398394680023194,-0.013226435249669186,-0.0721038204990112,-0.006016053199768066
5.0012688636779785,0.1,-0.1,-0.10601605319976808,0.09398394680023194,-0.016299645157980092,-0.10283591958212024,-0.006016053199768066
5.00237512588501,0.1,-0.1,-0.10601605319976808,0.09398394680023194,-0.016299645157980092,-0.10283591958212024,-0.006016053199768066
5.0034120082855225,0.1,-0.1,-0.10601605319976808,0.09398394680023194,-0.016299645157980092,-0.10283591958212024,-0.006016053199768066
5.004443168640137,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.016373762382333238,-0.10323905719582993,-0.006049856662750244
5.005522727966309,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.01639103067779294,-0.10341174015042698,-0.006049856662750244
5.007658958435059,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.01639103067779294,-0.10341174015042698,-0.006049856662750244
5.008606195449829,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.01639103067779294,-0.10341174015042698,-0.006049856662750244
5.010350227355957,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.01639103067779294,-0.10341174015042698,-0.006049856662750244
5.011472225189209,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.01639103067779294,-0.10341174015042698,-0.006049856662750244
5.012514114379883,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.01639103067779294,-0.10341174015042698,-0.006049856662750244
5.013599157333374,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.01639103067779294,-0.10341174015042698,-0.006049856662750244
5.014659404754639,0.1,-0.1,-0.10604985666275026,0.09395014333724976,-0.01639103067779294,-0.10341174015042698,-0.006049856662750244
5.015698194503784,0.1,-0.1,-0.10605435419082643,0.09394564580917358,-0.016400891666339824,-0.10346537475513407,-0.006054354190826416
5.016889333724976,0.1,-0.1,-0.10605435419082643,0.09394564580917358,-0.016403189206919223,-0.10348835016092806,-0.006054354190826416
5.019059658050537,0.1,-0.1,-0.10605435419082643,0.09394564580917358,-0.016403189206919223,-0.10348835016092806,-0.006054354190826416
5.02002215385437,0.1,-0.1,-0.10605435419082643,0.09394564580917358,-0.016403189206919223,-0.10348835016092806,-0.006054354190826416
5.021080493927002,0.1,-0.1,-0.10605435419082643,0.09394564580917358,-0.016403189206919223,-0.10348835016092806,-0.006054354190826416
5.022119998931885,0.1,-0.1,-0.10605435419082643,0.09394564580917358,-0.016403189206919223,-0.10348835016092806,-0.006054354190826416
5.023193120956421,0.1,-0.1,-0.10605435419082643,0.09394564580917358,-0.016403189206919223,-0.10348835016092806,-0.006054354190826416
5.024263381958008,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016415723398788877,-0.10355652407272764,-0.006060070991516113
5.025434970855713,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.026636600494385,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.027907371520996,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.028941631317139,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.03001070022583,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.031080007553101,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.032259941101074,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.0334532260894775,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.035638809204102,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.036528825759888,0.1,-0.1,-0.10606007099151613,0.09393992900848389,-0.016418643807731455,-0.10358572816215339,-0.006060070991516113
5.037622690200806,0.1,-0.1,-0.1060936188697815,0.09390638113021851,-0.016492195906551137,-0.1039857703676964,-0.0060936188697814945
5.0397255420684814,0.1,-0.1,-0.1060936188697815,0.09390638113021851,-0.016509334035007376,-0.1041571516522588,-0.0060936188697814945
5.040713787078857,0.1,-0.1,-0.1060936188697815,0.09390638113021851,-0.016509334035007376,-0.1041571516522588,-0.0060936188697814945
5.041715145111084,0.1,-0.1,-0.1060936188697815,0.09390638113021851,-0.016509334035007376,-0.1041571516522588,-0.0060936188697814945
5.0428690910339355,0.1,-0.1,-0.1060936188697815,0.09390638113021851,-0.016509334035007376,-0.1041571516522588,-0.0060936188697814945
5.0441179275512695,0.1,-0.1,-0.10614416360855103,0.09385583639144898,-0.016620143928307154,-0.10475980319756129,-0.006144163608551026
5.046595335006714,0.1,-0.1,-0.10614416360855103,0.09385583639144898,-0.016645965697643532,-0.10501802089092505,-0.006144163608551026
5.04745078086853,0.1,-0.1,-0.10614416360855103,0.09385583639144898,-0.016645965697643532,-0.10501802089092505,-0.006144163608551026
5.048494815826416,0.1,-0.1,-0.10614416360855103,0.09385583639144898,-0.016645965697643532,-0.10501802089092505,-0.006144163608551026
5.049492359161377,0.1,-0.1,-0.10614416360855103,0.09385583639144898,-0.016645965697643532,-0.10501802089092505,-0.006144163608551026
5.050598382949829,0.1,-0.1,-0.10614416360855103,0.09385583639144898,-0.016645965697643532,-0.10501802089092505,-0.006144163608551026
5.051622629165649,0.1,-0.1,-0.10614416360855103,0.09385583639144898,-0.016645965697643532,-0.10501802089092505,-0.006144163608551026
5.052608251571655,0.1,-0.1,-0.10614416360855103,0.09385583639144898,-0.016645965697643532,-0.10501802089092505,-0.006144163608551026
5.054485559463501,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.016725029809207835,-0.10544799668521798,-0.006180230140686035
5.055560111999512,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.01674345546007678,-0.10563225319390745,-0.006180230140686035
5.0565361976623535,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.01674345546007678,-0.10563225319390745,-0.006180230140686035
5.0576043128967285,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.01674345546007678,-0.10563225319390745,-0.006180230140686035
5.05974817276001,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.01674345546007678,-0.10563225319390745,-0.006180230140686035
5.060693740844727,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.01674345546007678,-0.10563225319390745,-0.006180230140686035
5.061777114868164,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.01674345546007678,-0.10563225319390745,-0.006180230140686035
5.062906980514526,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.01674345546007678,-0.10563225319390745,-0.006180230140686035
5.063922643661499,0.1,-0.1,-0.10618023014068605,0.09381976985931396,-0.01674345546007678,-0.10563225319390745,-0.006180230140686035
5.064951658248901,0.1,-0.1,-0.10623787450790406,0.09376212549209595,-0.016869812894788176,-0.10631938386884121,-0.006237874507904053
5.067098140716553,0.1,-0.1,-0.10623787450790406,0.09376212549209595,-0.01689926313701036,-0.10661388629106305,-0.006237874507904053
5.067986011505127,0.1,-0.1,-0.10623787450790406,0.09376212549209595,-0.01689926313701036,-0.10661388629106305,-0.006237874507904053
5.069027900695801,0.1,-0.1,-0.10623787450790406,0.09376212549209595,-0.01689926313701036,-0.10661388629106305,-0.006237874507904053
5.070090293884277,0.1,-0.1,-0.10623787450790406,0.09376212549209595,-0.01689926313701036,-0.10661388629106305,-0.006237874507904053
5.071191072463989,0.1,-0.1,-0.10623787450790406,0.09376212549209595,-0.01689926313701036,-0.10661388629106305,-0.006237874507904053
5.07219123840332,0.1,-0.1,-0.10623787450790406,0.09376212549209595,-0.01689926313701036,-0.10661388629106305,-0.006237874507904053
5.07323694229126,0.1,-0.1,-0.10623787450790406,0.09376212549209595,-0.01689926313701036,-0.10661388629106305,-0.006237874507904053
5.074322938919067,0.1,-0.1,-0.1063102207183838,0.09368977928161622,-0.017057831528251736,-0.10747610809867947,-0.006310220718383789
5.0765380859375,0.1,-0.1,-0.1063102207183838,0.09368977928161622,-0.0170947943361012,-0.10784573617717408,-0.006310220718383789
