Time,P1,P2,x_e1,x_e2,xv,vx,current_x
5.001007795333862,0.1,-0.1,-0.11706244087219239,0.08293755912780762,-0.03706640371256019,-0.20003962840367806,-0.017062440872192382
5.00211238861084,0.1,-0.1,-0.11706244087219239,0.08293755912780762,-0.04587710677930028,-0.28814665907107895,-0.017062440872192382
5.003140211105347,0.1,-0.1,-0.11706244087219239,0.08293755912780762,-0.04587710677930028,-0.28814665907107895,-0.017062440872192382
5.0041913986206055,0.1,-0.1,-0.11721146392822265,0.08278853607177736,-0.04619376631965112,-0.28982302391428466,-0.017211463928222655
5.005326986312866,0.1,-0.1,-0.11721146392822265,0.08278853607177736,-0.046270735003369604,-0.2905927107514695,-0.017211463928222655
5.00761079788208,0.1,-0.1,-0.11721146392822265,0.08278853607177736,-0.046270735003369604,-0.2905927107514695,-0.017211463928222655
5.008553504943848,0.1,-0.1,-0.11721146392822265,0.08278853607177736,-0.046270735003369604,-0.2905927107514695,-0.017211463928222655
5.009586811065674,0.1,-0.1,-0.11721146392822265,0.08278853607177736,-0.046270735003369604,-0.2905927107514695,-0.017211463928222655
5.010655879974365,0.1,-0.1,-0.11721146392822265,0.08278853607177736,-0.046270735003369604,-0.2905927107514695,-0.017211463928222655
5.011725425720215,0.1,-0.1,-0.11721146392822265,0.08278853607177736,-0.046270735003369604,-0.2905927107514695,-0.017211463928222655
5.01276969909668,0.1,-0.1,-0.11721146392822265,0.08278853607177736,-0.046270735003369604,-0.2905927107514695,-0.017211463928222655
5.013840675354004,0.1,-0.1,-0.11725039863586426,0.08274960136413576,-0.0463534363146445,-0.29103037678780247,-0.017250398635864257
5.016097784042358,0.1,-0.1,-0.11725039863586426,0.08274960136413576,-0.046373546748948925,-0.2912314811308467,-0.017250398635864257
5.0170817375183105,0.1,-0.1,-0.11725039863586426,0.08274960136413576,-0.046373546748948925,-0.2912314811308467,-0.017250398635864257
5.018165826797485,0.1,-0.1,-0.11725039863586426,0.08274960136413576,-0.046373546748948925,-0.2912314811308467,-0.017250398635864257
5.019264221191406,0.1,-0.1,-0.11725039863586426,0.08274960136413576,-0.046373546748948925,-0.2912314811308467,-0.017250398635864257
5.020315408706665,0.1,-0.1,-0.11725039863586426,0.08274960136413576,-0.046373546748948925,-0.2912314811308467,-0.017250398635864257
5.021350860595703,0.1,-0.1,-0.11725039863586426,0.08274960136413576,-0.046373546748948925,-0.2912314811308467,-0.017250398635864257
5.022494316101074,0.1,-0.1,-0.11725039863586426,0.08274960136413576,-0.046373546748948925,-0.2912314811308467,-0.017250398635864257
